File Name,Talchum Important
MC01_A02_B016_CA1_M0001_2085.json,중앙 바라보며 오른손으로 안팎을 장삼 휘날림
MC01_A01_B001_CA1_M0001_975.json,"1.좌뛰기, 우뛰기 2.간격, 점프,꼬리흔들기"
MC01_A07_B091_CA1_M0011_6275.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A03_B040_CA1_M0006_1515.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A06_B081_CA1_M0003_7215.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A03_B049_CA1_M0005_5505.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B049_CA1_M0014_25320.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A09_B098_CA1_M0004_4440.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A03_B054_CA1_M0003_1815.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A04_B055_CA1_M0017_17595.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A03_B039_CA1_M0016_6405.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A02_B030_CA1_M0008_6225.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A06_B087_CA1_M0016_11280.json,"배김새, 으시개, 베기"
MC01_A07_B088_CA1_M0025_8575.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A06_B087_CA1_M0012_7935.json,"배김새, 으시개, 베기"
MC01_A03_B047_CA1_M0018_7275.json,"채찍 들고 뛰는 동작 발끝에 밑으로 힘주고, 채찍 양손 돌리며 쪼그려 돌며뛰기"
MC01_A05_B069_CA1_M0001_375.json,"활개펴기, 용트림, 휘둘르기, 휘감기, 너울춤사위"
MC01_A02_B029_CA1_M0011_5055.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A02_B031_CA1_M0005_2895.json,곰방대와 부채로 너울질 하는 춤
MC01_A04_B061_CA1_M0006_7770.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A09_B098_CA1_M0003_2655.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A01_B005_CA1_M0001_435.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A03_B045_CA1_M0007_3780.json,왼쪽으로 높이 뛰어 2번 도는사위
MC01_A03_B049_CA1_M0010_19725.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B014_CA1_M0006_2300.json,돌며 뿌리는 동작
MC01_A03_B038_CA1_M0006_7905.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A02_B026_CA1_M0008_5265.json,"보일듯 말듯한 몸짓, 싫다는 고개 흔드는 동작"
MC01_A02_B024_CA1_M0006_2625.json,주저 앉는 동작
MC01_A04_B055_CA1_M0007_7830.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A04_B061_CA1_M0012_11025.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A02_B036_CA1_M0006_1845.json,"외사위, 겹사위, 양사위는 봉산탈춤 하면 연상이 되는 춤사위"
MC01_A02_B035_CA1_M0012_2475.json,"1. 할멈을 찾을때 부채를 이용한 시선 방향 2.영감과 할미의 합궁 춤,성 행위를 나타내는 춤,"
MC01_A08_B093_CA1_M0002_255.json,"모삼치기, 깊은무릎 오금춤, 좌우어깨춤, 반시계방향, 오른손, 오른발, 왼손, 왼발 활개치기."
MC01_A01_B014_CA1_M0005_1980.json,돌며 뿌리는 동작
MC01_A02_B024_CA1_M0002_930.json,주저 앉는 동작
MC01_A03_B050_CA1_M0023_7440.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A06_B082_CA1_M0013_6525.json,"첫 입장 배김새, 큰 배김새"
MC01_A03_B049_CA1_M0028_30120.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B004_CA1_M0004_4665.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A02_B032_CA1_M0003_2115.json,두어춤
MC01_A06_B083_CA1_M0007_5775.json,뛰어 배김새
MC01_A09_B094_CA1_M0011_5790.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A03_B037_CA1_M0016_6750.json,발 맞추기
MC01_A06_B081_CA1_M0004_9060.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A02_B028_CA1_M0018_4620.json,"1.무등타기 2.고개잡이, 점프, 다리들기, 사자서기"
MC01_A03_B052_CA1_M0015_8685.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A10_B101_CA1_M0001_1275.json,"팔동작, 다리동작, 굴신등 베김사위 동작"
MC01_A03_B040_CA1_M0019_6510.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A03_B054_CA1_M0007_3600.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A02_B031_CA1_M0003_2070.json,곰방대와 부채로 너울질 하는 춤
MC01_A05_B068_CA1_M0009_8880.json,"합장재배의 합장 높이들기, 사방재배에서 삼진과 방향전환하기. 타령장단에 따른 기본 춤사위 중 여다지, 자진화장, 어깨치기 등"
MC01_A09_B097_CA1_M0007_4845.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A08_B093_CA1_M0002_310.json,"모삼치기, 깊은무릎 오금춤, 좌우어깨춤, 반시계방향, 오른손, 오른발, 왼손, 왼발 활개치기."
MC01_A09_B096_CA1_M0008_6915.json,"배김사위, 휘두름사위."
MC01_A05_B072_CA1_M0007_3870.json,휘둘름 동작의 활발성과 소무와의 자연스런 연결동작이 필요함.
MC01_A01_B005_CA1_M0001_570.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A01_B006_CA1_M0006_5135.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A03_B046_CA1_M0001_180.json,뛰어 앉아 도는 사위
MC01_A07_B090_CA1_M0004_880.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A02_B024_CA1_M0006_2760.json,주저 앉는 동작
MC01_A02_B030_CA1_M0014_9645.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A09_B094_CA1_M0005_2385.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A01_B015_CA1_M0003_685.json,"외사위, 겹사위"
MC01_A05_B075_CA1_M0003_1920.json,곤장을 양손에 들고 올리고 내리면서 힘차게 발을 올리면서 추는 춤
MC01_A03_B050_CA1_M0022_6975.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A06_B083_CA1_M0001_900.json,뛰어 배김새
MC01_A02_B033_CA1_M0003_1095.json,"부채와 지팡이, 활용 춤"
MC01_A09_B096_CA1_M0004_3195.json,"배김사위, 휘두름사위."
MC01_A05_B080_CA1_M0012_5490.json,"화장무, 자진화장, 곱사위, 여다지, 어깨치기, 빗사위, 거울보기, 깨끼리, 멍석말이"
MC01_A03_B054_CA1_M0010_4755.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A01_B008_CA1_M0003_1685.json,채찍으로 양반을 내리치고 바닥에 채찍으로 말뚝을 박는 동작
MC01_A03_B049_CA1_M0011_23220.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B012_CA1_M0003_1575.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A03_B044_CA1_M0001_60.json,"올림사위, 제끼는 곱사위"
MC01_A03_B047_CA1_M0006_2085.json,"채찍 들고 뛰는 동작 발끝에 밑으로 힘주고, 채찍 양손 돌리며 쪼그려 돌며뛰기"
MC01_A09_B095_CA1_M0007_4275.json," 역동새, 배김사위, 일자사위."
MC01_A04_B067_CA1_M0004_2310.json,"깨끼, 양주만의 발 디딤새로 앞꿈치로 가볍게 디디는 특징"
MC01_A07_B088_CA1_M0015_3875.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A06_B084_CA1_M0002_2250.json,선녀 두 명과 놀고 난후 큰 배김새
MC01_A02_B029_CA1_M0003_1365.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A02_B034_CA1_M0005_1365.json,"엉덩이를 좌.우로 돌리는 동작, 부채와.지팡이를 사용하면서"
MC01_A07_B092_CA1_M0002_535.json,배김사위
MC01_A09_B098_CA1_M0004_3690.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A04_B061_CA1_M0006_8190.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A09_B100_CA1_M0004_3465.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A09_B098_CA1_M0004_4155.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A02_B017_CA1_M0002_1500.json,"다리너울질, 근경, 다리질, 등등"
MC01_A04_B067_CA1_M0002_1065.json,"깨끼, 양주만의 발 디딤새로 앞꿈치로 가볍게 디디는 특징"
MC01_A01_B010_CA1_M0007_3445.json,"오른발 들고 허리를 채며 녹음,풀,을 어깨로 넘긴다"
MC01_A07_B091_CA1_M0011_6760.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A03_B038_CA1_M0012_16200.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A07_B090_CA1_M0005_1820.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A09_B099_CA1_M0010_7305.json,"돌림사위, 울음태사위"
MC01_A04_B067_CA1_M0001_255.json,"깨끼, 양주만의 발 디딤새로 앞꿈치로 가볍게 디디는 특징"
MC01_A03_B049_CA1_M0007_12690.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B002_CA1_M0007_4365.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A03_B039_CA1_M0016_6540.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A02_B028_CA1_M0003_840.json,"1.무등타기 2.고개잡이, 점프, 다리들기, 사자서기"
MC01_A03_B038_CA1_M0020_23460.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A05_B071_CA1_M0002_4230.json,양손을 들고 좌우로 장단변화에 따라 양손을 올리고 내리면서 추는 춤사위
MC01_A07_B092_CA1_M0005_1210.json,배김사위
MC01_A03_B049_CA1_M0002_390.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B048_CA1_M0007_4275.json,4박 돌기 및 8박 돌기
MC01_A07_B088_CA1_M0025_8430.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A04_B056_CA1_M0007_11220.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A02_B030_CA1_M0010_7035.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A04_B061_CA1_M0006_7635.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A09_B099_CA1_M0007_3885.json,"돌림사위, 울음태사위"
MC01_A06_B081_CA1_M0001_2265.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A03_B052_CA1_M0008_5010.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A03_B052_CA1_M0007_4185.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A07_B089_CA1_M0001_425.json,배김사위 장단에 맞춰 이루어지는 배김사위
MC01_A03_B038_CA1_M0012_16650.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A01_B005_CA1_M0002_3705.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A07_B088_CA1_M0013_3585.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A03_B041_CA1_M0008_2970.json," 힘차게 올림사위, 두번돌고 대비되는 앉았다. 좌.우 일어나는 동작."
MC01_A06_B081_CA1_M0003_7350.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A07_B089_CA1_M0004_885.json,배김사위 장단에 맞춰 이루어지는 배김사위
MC01_A09_B100_CA1_M0007_6075.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A06_B084_CA1_M0025_19635.json,선녀 두 명과 놀고 난후 큰 배김새
MC01_A05_B068_CA1_M0003_3300.json,"합장재배의 합장 높이들기, 사방재배에서 삼진과 방향전환하기. 타령장단에 따른 기본 춤사위 중 여다지, 자진화장, 어깨치기 등"
MC01_A01_B002_CA1_M0009_5385.json,"연풍대, 오른손 땅을 치고 어깨에 얹으며 쪼그려 앉아서 돌기 ,돌아앉아뛰기와 비슷, 이어서 왼손 동일하게 돌아앉아 뛰기"
MC01_A03_B049_CA1_M0007_10140.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A06_B081_CA1_M0005_11250.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A01_B005_CA1_M0001_1080.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A03_B052_CA1_M0010_6495.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A03_B052_CA1_M0006_3735.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A03_B048_CA1_M0009_6840.json,4박 돌기 및 8박 돌기
MC01_A08_B093_CA1_M0004_655.json,"모삼치기, 깊은무릎 오금춤, 좌우어깨춤, 반시계방향, 오른손, 오른발, 왼손, 왼발 활개치기."
MC01_A01_B003_CA1_M0001_490.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A09_B094_CA1_M0002_960.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A05_B075_CA1_M0005_3750.json,곤장을 양손에 들고 올리고 내리면서 힘차게 발을 올리면서 추는 춤
MC01_A02_B030_CA1_M0022_17715.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A03_B049_CA1_M0007_9810.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A02_B030_CA1_M0009_6645.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A07_B088_CA1_M0009_1975.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A01_B008_CA1_M0004_2485.json,채찍으로 양반을 내리치고 바닥에 채찍으로 말뚝을 박는 동작
MC01_A03_B052_CA1_M0005_3330.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A03_B049_CA1_M0006_8460.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B038_CA1_M0003_5235.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B053_CA1_M0003_855.json,허리춤.
MC01_A03_B052_CA1_M0009_5535.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A01_B011_CA1_M0008_4500.json,"앉아 뛰기, 돌아앉아 뛰기 삼계집과 눈맞추기"
MC01_A06_B087_CA1_M0007_4515.json,"배김새, 으시개, 베기"
MC01_A03_B040_CA1_M0011_3510.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A06_B084_CA1_M0020_14895.json,선녀 두 명과 놀고 난후 큰 배김새
MC01_A09_B096_CA1_M0005_4725.json,"배김사위, 휘두름사위."
MC01_A03_B043_CA1_M0002_615.json,양팔을 수평유지
MC01_A01_B001_CA1_M0002_2070.json,"1.좌뛰기, 우뛰기 2.간격, 점프,꼬리흔들기"
MC01_A05_B077_CA1_M0002_900.json,삼진삼퇴 및 마속무
MC01_A02_B026_CA1_M0010_9000.json,"보일듯 말듯한 몸짓, 싫다는 고개 흔드는 동작"
MC01_A03_B039_CA1_M0009_3780.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A03_B049_CA1_M0037_33555.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B009_CA1_M0001_2760.json,좌우로 움직일때 뫼산자를 그리며 허리채기
MC01_A09_B095_CA1_M0010_6765.json," 역동새, 배김사위, 일자사위."
MC01_A01_B007_CA1_M0008_3850.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A09_B098_CA1_M0002_2235.json,"배김사위, 할멈 및 제대각시와의 대무. 일자사위"
MC01_A01_B004_CA1_M0001_210.json,홍태기가 툭 덜어지는 맛으로 춤을 춘다
MC01_A01_B007_CA1_M0004_1715.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A03_B040_CA1_M0018_6465.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A01_B008_CA1_M0001_225.json,채찍으로 양반을 내리치고 바닥에 채찍으로 말뚝을 박는 동작
MC01_A04_B055_CA1_M0009_12135.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A03_B050_CA1_M0022_7020.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A07_B088_CA1_M0020_6335.json,"코풀사위, 배김사위, 배김새가락이 나오면 추는 사위로 통영오광대의 가장 특징적인 사위."
MC01_A01_B012_CA1_M0002_1050.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A02_B022_CA1_M0001_420.json,한삼이 에너지 있게 흔드는 동작
MC01_A06_B087_CA1_M0015_10830.json,"배김새, 으시개, 베기"
MC01_A09_B100_CA1_M0002_2490.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A05_B068_CA1_M0004_5400.json,"합장재배의 합장 높이들기, 사방재배에서 삼진과 방향전환하기. 타령장단에 따른 기본 춤사위 중 여다지, 자진화장, 어깨치기 등"
MC01_A03_B045_CA1_M0004_1455.json,왼쪽으로 높이 뛰어 2번 도는사위
MC01_A09_B097_CA1_M0012_8790.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A01_B009_CA1_M0001_2625.json,좌우로 움직일때 뫼산자를 그리며 허리채기
MC01_A04_B055_CA1_M0009_12420.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A03_B054_CA1_M0001_225.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A04_B056_CA1_M0001_90.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A05_B068_CA1_M0009_9090.json,"합장재배의 합장 높이들기, 사방재배에서 삼진과 방향전환하기. 타령장단에 따른 기본 춤사위 중 여다지, 자진화장, 어깨치기 등"
MC01_A06_B083_CA1_M0016_13080.json,뛰어 배김새
MC01_A01_B006_CA1_M0009_6265.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A09_B097_CA1_M0007_5055.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A03_B051_CA1_M0016_5685.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
